"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Path Type","Link Path","Link Position"
"Iframe","https://www.e-kislorod.ru/catalog/kiclorodnii-kokteil/smes-oxy2-standart-na-belke/","https://www.youtube.com/embed/anESwm670xw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vse-dlya-kislorodnogo-kokteylya/200/","https://www.youtube.com/embed/anESwm670xw","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[6]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vse-dlya-kislorodnogo-kokteylya/200/","https://www.youtube.com/embed/anESwm670xw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/prokat-oborudovaniy/_4/","https://www.youtube.com/embed/anESwm670xw","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kiclorodnii-kokteil/na-belke-oxy2-1-kg/","https://www.youtube.com/embed/anESwm670xw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/portativnie-konsentratori-kicloroda/portativnyy-kislorodnyy-kontsentrator-philips-simplygo-mini/","https://www.youtube.com/embed/BNRueuPvBkA","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/massazhnaya-nakidka-s-3d-massazhem-casada-quattromed-5-braintronics/","https://www.youtube.com/embed/mXoJhOroA7U","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/opory-khodunki-dlya-detey/khodunki-zadneopornye-dlya-aktivnykh-detey-r82-crocodile-krokodily/","https://www.youtube.com/embed/d7esltMZBkQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/opory-dlya-sidenya-detskie/kreslo-special-tomato-sitter/","https://www.youtube.com/embed/9jhYfdELCyo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-660/","https://www.youtube.com/embed/nxjdEtrR7_c?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-100-e2-ultra/","https://www.youtube.com/embed/nxjdEtrR7_c?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-70-e2/","https://www.youtube.com/embed/nxjdEtrR7_c?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/waterpik-wp-450-e2-cordless-plus/","https://www.youtube.com/embed/nxjdEtrR7_c?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/monitory-prikrovatnye/monitor-prikrovatnyy-mnogofunktsionalnyy-meditsinskiy-armed-pc-900sn/","https://www.youtube.com/embed/P3v88HoeSe0","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vertikalizatori-detckie/peredne-zadneopornyy-vertikalizator-r82-gazelle/","https://www.youtube.com/embed/7xXDbsaKUp4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[4]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/bandaji-pocleoperasionnie/4/","https://www.youtube.com/embed/lm2HOcNleHs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/bandaji-pocleoperasionnie/3-_2/","https://www.youtube.com/embed/lm2HOcNleHs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/bandaji-pocleoperasionnie/1-_13/","https://www.youtube.com/embed/lm2HOcNleHs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kreslo-kolyaska-skladnaya-s-elektroprivodom-fs%20127/","https://www.youtube.com/embed/E8qNgM5eW5Y","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/otcacivateli-medisinckie/otsasyvatel-ca-mi-new-aspiret-/","https://www.youtube.com/embed/d6ITelGFhTQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-samurai/","https://www.youtube.com/embed/G6JTkm-Qi7U?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-pliko/","https://www.youtube.com/embed/S-7085vKVzk","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/dozatory-shpritsevye-i-nasosy-infuzionnye/unichtozhitel-igl-i-shpritsev-s-gilotinoy-dlya-srezaniya-kanyuli-nulife-dots-s-prinadlezhnostyami/","https://www.youtube.com/embed/MSlE0KiKuWM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/professionalnye-alkotestery/professionalnyy-alkotester-alcotest-5510-drager/","https://www.youtube.com/embed/BxiFrNA8E-s","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/konsentratori-kicloroda/-kislorodnyy-kontsentrator-philips-respironics-everflo/","https://www.youtube.com/embed/kFauVwGBIdA","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/opory-khodunki-dlya-detey/khodunki-zadneopornye-dlya-aktivnykh-detey-r82-crocodile-krokodily/","https://www.youtube.com/embed/ECURNeEyoBY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/krovati-s-elektricheskim-privodom/krovat-arminia-ii-s-elektroprivodom/","https://www.youtube.com/embed/vinuzf88ixc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-mitico-komnatnaya-2-razmer/","https://www.youtube.com/embed/zDe9VJY7B0Q","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-8f-1-buk/","https://www.youtube.com/embed/i0IBE1slBrc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-8f-1-belyy/","https://www.youtube.com/embed/i0IBE1slBrc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/observer-standart/","https://www.youtube.com/embed/teJx_UGgfYQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-convaid-cruiser/","https://www.youtube.com/embed/dtaAKLIcIKE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/neinvazivnaya-iskustvennaya-ventilyatsiya-legkikh-nivl/bmc-resmart-bpap-gii-t30t-/","https://www.youtube.com/embed/AwtAvXLxI-M","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/bpap--bipap--apparati/bmc-resmart-bpap-g2-25s/","https://www.youtube.com/embed/AwtAvXLxI-M","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-convaid-ez-rider/","https://www.youtube.com/embed/gbL2w7W1pcg","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/golfy/golfy-mediven-elegance-2-klass-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kolgotki/kolgotki-mediven-elegance-1-klass-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/chulki/chulki-mediven-elegance-1-klass-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/golfy/golfy-mediven-elegance-1-klass-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/chulki/chulki-mediven-elegance-2-klass-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kolgotki/kolgotki-mediven-elegance-1-klass-dlya-beremennykh-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kolgotki/kolgotki-mediven-elegance-2-klass-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kolgotki/kolgotki-mediven-elegance-2-klass-dlya-beremennykh-standartnaya-dlina/","https://www.youtube.com/embed/LqBEIxIkdNw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kreslo-kolyaska-s-elektroprivodom-a-200-ottobock/","https://www.youtube.com/embed/hgu9r75IseI","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-7f-5l-armed/","https://www.youtube.com/embed/K2TF--h9VTc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki-aktivnogo-tipa/kreslo-kolyaska-kuschall-k-series/","https://www.youtube.com/embed/ds3U4BU43so","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fizioterapevticheskie-pribory/apparat-aster/","http://www.youtube.com/embed/LWoPfYw9GRE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/div/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kolyaska-transformer-caterwil-gts3/","https://www.youtube.com/embed/HRl8YDMMEGQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/massazher-dlya-stop-i-ikr-blazhenstvo-lyuks/","https://www.youtube.com/embed/2iE5on4UX0Q","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/trenajeri-reabilitasionnie/begovaya-dorozhka-yamaguchi-runway/","https://www.youtube.com/embed/lsSpMVUwdVE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div/iframe","Content"
